388	45598
510	34423
595	51057
698	1981
769	43545
776	35586
790	48915
913	40995
967	710
1029	31556
1040	9097
1041	1405
1075	49586
1084	48174
1334	52733
1339	20367
1380	33748
1423	27262
1495	1928
1572	38344
1604	32475
1608	688
1762	15476
1933	34060
2048	7238
2049	11457
2072	4242
2117	9641
2151	23066
2208	32460
2224	13631
2236	54912
2296	2196
2317	40390
2325	32898
2345	19840
2364	48096
2473	35163
2545	14735
2618	43593
2720	31570
2751	38583
2754	30313
2791	54365
2793	55457
2819	41020
2824	54776
2873	33879
2925	13419
2950	40543
2959	41692
3034	16773
3048	17347
3060	10852
3223	38707
3230	23000
3257	52863
3361	12639
3539	33464
3569	36432
3616	958
3808	3336
3972	54422
4111	42117
4113	5220
4155	7600
4253	1680
4270	53768
4286	8813
4295	864
4302	31537
4307	46323
4340	46311
4403	34429
4512	12280
4544	12688
4607	1046
4663	41278
4709	23062
4726	55496
4735	38304
4781	47981
4788	737
4887	15758
5027	44075
5091	28700
5105	25004
5172	50363
5190	33466
5339	44536
5396	54985
5398	34180
5419	51962
5465	11661
5474	11918
5583	41680
5640	32949
5709	27411
5753	666
5754	15008
5923	34805
6043	46361
6046	41256
6055	28949
6070	33684
6082	18943
6119	9752
6185	15103
6227	35204
6244	37185
6326	8872
6343	23587
6454	38088
6478	36504
6535	8786
6544	52130
6703	43203
6821	48182
6867	13767
6878	38047
6881	40817
7054	34670
7113	26092
7163	18378
7164	21296
7457	18782
7503	6636
7570	51970
7571	51971
7714	51388
7750	48397
7790	21047
7823	16140
7869	51259
7916	14416
7965	11134
7972	10521
7992	41499
8012	45986
8127	16674
8239	27132
8240	52008
8275	673
8282	30338
8344	14579
8345	16913
8402	38451
8424	51007
8443	11974
8518	29551
8593	29117
8670	30674
8691	9143
8724	37817
8777	41118
8804	43195
8834	5025
8871	30476
8882	29985
8957	39888
8972	48492
9063	40442
9084	4506
9171	52447
9177	34566
9224	38834
9228	31354
9229	52836
9246	42028
9248	22664
9317	23766
9466	37076
9469	32059
9486	44537
9625	30030
9661	14086
9674	15481
9720	36533
9724	11228
9733	15186
9835	29174
9928	18304
9950	22854
9992	42995
10036	47481
10055	7357
10079	358
10149	13815
10172	52599
10180	18973
10231	48540
10243	51626
10245	44678
10264	8859
10277	5246
10285	27722
10407	17967
10470	29124
10495	26655
10529	52027
10617	16855
10646	45413
10663	7155
10668	7521
10756	11346
10848	11085
10892	51912
10897	7186
11039	39296
11042	27682
11113	53580
11133	133
11166	35513
11180	28385
11383	26975
11464	43680
11472	50555
11481	9074
11504	26991
11507	52214
11545	19693
11636	38232
11760	48384
11891	52343
11908	47199
12060	48568
12064	44802
12074	19381
12134	29578
12138	26524
12175	37001
12278	3924
12342	39819
12356	43832
12369	3773
12423	24234
12439	38863
12441	51868
12518	43594
12569	44542
12587	27246
12598	48843
12626	50694
12675	25937
12697	50015
12752	28309
12802	47844
12818	49280
12876	21365
12904	18428
12922	36783
12933	29306
13021	24809
13040	4276
13108	51148
13109	5697
13160	1720
13202	31180
13219	37055
13473	43049
13501	10805
13530	36614
13536	1116
13646	38343
13762	32326
13797	17411
13824	8881
13905	27979
13921	39785
13974	5134
14018	44382
14026	39477
14085	8021
14089	44923
14131	17441
14218	46738
14302	53059
14309	20875
14315	50096
14349	21159
14417	13895
14499	15616
14546	43160
14615	21382
14622	29855
14681	23631
14683	56
14702	43489
14795	30741
14891	20680
14935	35961
14945	19973
14951	3221
14954	25386
15061	29112
15066	43823
15089	5689
15145	43070
15189	35913
15209	33402
15274	5554
15281	43423
15318	31826
15321	50718
15387	24052
15394	31458
15500	2789
15526	44631
15531	40954
15555	523
15631	38660
15650	5500
15716	38648
15781	33611
15806	8101
15957	17171
15992	26983
16077	50043
16090	6296
16145	8599
16197	23990
16203	43254
16204	33544
16394	43108
16437	36127
16478	37096
16514	2349
16552	25620
16554	52972
16561	50977
16636	26938
16651	45038
16738	33923
16871	21888
16987	34043
17002	42087
17003	38807
17020	34135
17115	36025
17185	54263
17196	49260
17226	37309
17333	38603
17440	34292
17606	16419
17779	33429
17814	30441
17819	38835
17821	49327
17840	6292
17864	23836
17871	816
17900	8589
17967	40259
17984	10047
17986	17884
18017	20712
18052	11449
18070	33859
18111	36850
18122	16849
18202	3228
18207	1003
18356	20517
18435	44106
18479	15403
18582	47559
18618	30131
18631	17782
18639	15955
18666	45447
18730	29552
18816	11952
18853	18519
18885	16343
19005	17878
19041	17092
19104	30375
19148	15318
19157	47243
19183	15597
19189	55228
19275	37433
19278	15091
19304	15493
19365	33560
19397	33004
19412	15602
19559	20593
19682	7313
19684	23289
19709	27623
19728	7991
19737	35460
19769	51061
19808	9059
19846	20168
19938	27646
20011	48548
20067	46570
20144	1348
20156	19958
20169	3090
20242	27695
20250	4771
20260	48808
20276	25532
20292	44489
20369	2564
20378	25039
20428	20512
20663	46669
20684	37778
20692	3940
20807	29771
20868	41345
21375	22010
21378	19653
21407	35456
21433	36386
21466	9129
21468	9538
21494	47377
21572	4099
21601	12326
21815	26590
21892	20284
21907	4891
21924	53074
21928	40579
21972	4350
21977	45023
22077	36315
22094	29865
22152	35659
22178	52926
22236	5645
22237	5778
22254	3900
22297	49366
